ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Nation,Nation,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,Geography,ID Geography,Slug Geography
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1191XX","Other managers",2018,"2018","01000US","United States","true","true",108959,7978.721574697546,110749.25067227123,7223.960759953344,1110,"other-managers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537065","Stockers and order fillers",2018,"2018","01000US","United States","true","true",37004,4698.102616673796,24795.332639714627,2338.4628678876543,339,"stockers-and-order-fillers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","512020","Electrical, electronics, & electromechanical assemblers",2018,"2018","01000US","United States","true","true",2347,1189.0157728186273,49107.53642948445,15917.551474770566,25,"electrical-electronics-electromechanical-assemblers","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439041","Insurance claims & policy processing clerks",2018,"2018","01000US","United States","true","true",2770,1291.650595583341,47238.77689530686,10260.849925110848,27,"insurance-claims-policy-processing-clerks","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537064","Packers & packagers, hand",2018,"2018","01000US","United States","true","true",13360,2832.4274270056544,23694.158832335328,2720.6911768553878,114,"packers-packagers-hand","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439022","Word processors & typists",2018,"2018","01000US","United States","true","true",5222,1772.8555946839492,33550.97280735351,9657.537046677846,52,"word-processors-typists","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131011","Agents & business managers of artists, performers, & athletes",2018,"2018","01000US","United States","true","true",387,482.9548756653027,34756.82170542636,10630.00032723571,5,"agents-business-managers-of-artists-performers-athletes","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439021","Data entry keyers",2018,"2018","01000US","United States","true","true",6473,1973.4723339269278,31059.822029970648,6186.320512643807,61,"data-entry-keyers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","512041","Structural metal fabricators & fitters",2018,"2018","01000US","United States","true","true",601,601.8319078238958,60573.42429284526,6437.293408814068,5,"structural-metal-fabricators-fitters","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","436014","Secretaries and administrative assistants, except legal, medical, and executive",2018,"2018","01000US","United States","true","true",46990,5286.6724650194665,37109.16288572037,2334.236916520718,506,"secretaries-and-administrative-assistants-except-legal-medical-and-executive","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131022","Wholesale & retail buyers, except farm products",2018,"2018","01000US","United States","true","true",6789,2020.9788442786542,41283.10001472971,9344.34314279946,54,"wholesale-retail-buyers-except-farm-products","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","436013","Medical secretaries and administrative assistants",2018,"2018","01000US","United States","true","true",1341,898.891059125242,41018.7956748695,7416.077082971911,12,"medical-secretaries-and-administrative-assistants","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","436012","Legal secretaries and administrative assistants",2018,"2018","01000US","United States","true","true",689,644.3802152846499,42859.59071117562,11333.972852873718,6,"legal-secretaries-and-administrative-assistants","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","436011","Executive secretaries and executive administrative assistants",2018,"2018","01000US","United States","true","true",5124,1756.1657199084384,57827.98829039813,7852.119382881788,53,"executive-secretaries-and-executive-administrative-assistants","Washington","04000US53","washington"
